t, 1, 2, 3, 4
 5.2642156e+01,  2.8534557e-01,  1.8656545e-02,  5.5504834e-02, -2.3360615e-01
 5.2830088e+01,  2.8534575e-01,  1.8655724e-02,  5.5503984e-02, -2.3360715e-01
 5.3018020e+01,  2.8534592e-01,  1.8654921e-02,  5.5503181e-02, -2.3360815e-01
 5.3205952e+01,  2.8534610e-01,  1.8654135e-02,  5.5502421e-02, -2.3360916e-01
 5.3393883e+01,  2.8534627e-01,  1.8653367e-02,  5.5501703e-02, -2.3361018e-01
 5.3581814e+01,  2.8534643e-01,  1.8652617e-02,  5.5501023e-02, -2.3361120e-01
 5.3769746e+01,  2.8534659e-01,  1.8651886e-02,  5.5500378e-02, -2.3361222e-01
 5.3957677e+01,  2.8534674e-01,  1.8651173e-02,  5.5499763e-02, -2.3361325e-01
 5.4145608e+01,  2.8534689e-01,  1.8650479e-02,  5.5499175e-02, -2.3361428e-01
 5.4333538e+01,  2.8534703e-01,  1.8649802e-02,  5.5498610e-02, -2.3361532e-01
 5.4521469e+01,  2.8534717e-01,  1.8649144e-02,  5.5498063e-02, -2.3361637e-01
 5.4709400e+01,  2.8534731e-01,  1.8648504e-02,  5.5497532e-02, -2.3361741e-01
 5.4897330e+01,  2.8534744e-01,  1.8647881e-02,  5.5497014e-02, -2.3361846e-01
 5.5085260e+01,  2.8534759e-01,  1.8647275e-02,  5.5496505e-02, -2.3361951e-01
 5.5273190e+01,  2.8534774e-01,  1.8646686e-02,  5.5496002e-02, -2.3362057e-01
 5.5461120e+01,  2.8534789e-01,  1.8646112e-02,  5.5495505e-02, -2.3362162e-01
 5.5649050e+01,  2.8534806e-01,  1.8645553e-02,  5.5495010e-02, -2.3362267e-01
 5.5836979e+01,  2.8534825e-01,  1.8645008e-02,  5.5494517e-02, -2.3362371e-01
 5.6024909e+01,  2.8534844e-01,  1.8644476e-02,  5.5494025e-02, -2.3362474e-01
 5.6212838e+01,  2.8534865e-01,  1.8643955e-02,  5.5493532e-02, -2.3362577e-01
 5.6400768e+01,  2.8534888e-01,  1.8643445e-02,  5.5493039e-02, -2.3362679e-01
 5.6588697e+01,  2.8534913e-01,  1.8642944e-02,  5.5492545e-02, -2.3362780e-01
 5.6776626e+01,  2.8534940e-01,  1.8642452e-02,  5.5492049e-02, -2.3362879e-01
 5.6964555e+01,  2.8534969e-01,  1.8641968e-02,  5.5491551e-02, -2.3362978e-01
 5.7152483e+01,  2.8534999e-01,  1.8641491e-02,  5.5491053e-02, -2.3363075e-01
 5.7340412e+01,  2.8535032e-01,  1.8641021e-02,  5.5490553e-02, -2.3363171e-01
 5.7528341e+01,  2.8535067e-01,  1.8640557e-02,  5.5490052e-02, -2.3363266e-01
 5.7716269e+01,  2.8535104e-01,  1.8640100e-02,  5.5489550e-02, -2.3363359e-01
 5.7904198e+01,  2.8535143e-01,  1.8639648e-02,  5.5489047e-02, -2.3363451e-01
 5.8092126e+01,  2.8535183e-01,  1.8639203e-02,  5.5488545e-02, -2.3363541e-01
 5.8280054e+01,  2.8535226e-01,  1.8638762e-02,  5.5488041e-02, -2.3363630e-01
 5.8467982e+01,  2.8535270e-01,  1.8638327e-02,  5.5487540e-02, -2.3363717e-01
 5.8655910e+01,  2.8535316e-01,  1.8637898e-02,  5.5487040e-02, -2.3363803e-01
 5.8843838e+01,  2.8535363e-01,  1.8637475e-02,  5.5486542e-02, -2.3363887e-01
 5.9031766e+01,  2.8535411e-01,  1.8637056e-02,  5.5486046e-02, -2.3363970e-01
 5.9219694e+01,  2.8535460e-01,  1.8636643e-02,  5.5485554e-02, -2.3364051e-01
 5.9407622e+01,  2.8535511e-01,  1.8636235e-02,  5.5485066e-02, -2.3364131e-01
 5.9595549e+01,  2.8535562e-01,  1.8635832e-02,  5.5484583e-02, -2.3364210e-01
 5.9783477e+01,  2.8535613e-01,  1.8635435e-02,  5.5484106e-02, -2.3364287e-01
 5.9971404e+01,  2.8535665e-01,  1.8635043e-02,  5.5483635e-02, -2.3364363e-01
 6.0159332e+01,  2.8535717e-01,  1.8634658e-02,  5.5483171e-02, -2.3364437e-01
 6.0347259e+01,  2.8535769e-01,  1.8634278e-02,  5.5482715e-02, -2.3364511e-01
 6.0535186e+01,  2.8535821e-01,  1.8633905e-02,  5.5482268e-02, -2.3364583e-01
 6.0723113e+01,  2.8535873e-01,  1.8633539e-02,  5.5481830e-02, -2.3364655e-01
 6.0911041e+01,  2.8535924e-01,  1.8633181e-02,  5.5481403e-02, -2.3364726e-01
 6.1098968e+01,  2.8535975e-01,  1.8632830e-02,  5.5480987e-02, -2.3364795e-01
 6.1286894e+01,  2.8536025e-01,  1.8632487e-02,  5.5480582e-02, -2.3364865e-01
 6.1474821e+01,  2.8536075e-01,  1.8632153e-02,  5.5480190e-02, -2.3364933e-01
 6.1662748e+01,  2.8536123e-01,  1.8631827e-02,  5.5479810e-02, -2.3365001e-01
 6.1850675e+01,  2.8536171e-01,  1.8631510e-02,  5.5479444e-02, -2.3365069e-01
 6.2038602e+01,  2.8536218e-01,  1.8631202e-02,  5.5479092e-02, -2.3365136e-01
 6.2226528e+01,  2.8536264e-01,  1.8630903e-02,  5.5478754e-02, -2.3365203e-01
 6.2414455e+01,  2.8536308e-01,  1.8630614e-02,  5.5478431e-02, -2.3365269e-01
 6.2602381e+01,  2.8536352e-01,  1.8630334e-02,  5.5478122e-02, -2.3365336e-01
 6.2790308e+01,  2.8536394e-01,  1.8630063e-02,  5.5477828e-02, -2.3365402e-01
 6.2978234e+01,  2.8536436e-01,  1.8629801e-02,  5.5477549e-02, -2.3365469e-01
 6.3166160e+01,  2.8536476e-01,  1.8629548e-02,  5.5477285e-02, -2.3365535e-01
 6.3354086e+01,  2.8536516e-01,  1.8629303e-02,  5.5477036e-02, -2.3365601e-01
 6.3542012e+01,  2.8536554e-01,  1.8629067e-02,  5.5476801e-02, -2.3365668e-01
 6.3729939e+01,  2.8536592e-01,  1.8628839e-02,  5.5476581e-02, -2.3365734e-01
 6.3917865e+01,  2.8536629e-01,  1.8628619e-02,  5.5476374e-02, -2.3365801e-01
 6.4105791e+01,  2.8536665e-01,  1.8628407e-02,  5.5476181e-02, -2.3365868e-01
 6.4293716e+01,  2.8536700e-01,  1.8628201e-02,  5.5476001e-02, -2.3365935e-01
 6.4481642e+01,  2.8536735e-01,  1.8628003e-02,  5.5475834e-02, -2.3366002e-01
 6.4669568e+01,  2.8536769e-01,  1.8627811e-02,  5.5475678e-02, -2.3366070e-01
 6.4857494e+01,  2.8536803e-01,  1.8627625e-02,  5.5475534e-02, -2.3366137e-01
 6.5045419e+01,  2.8536837e-01,  1.8627445e-02,  5.5475401e-02, -2.3366205e-01
 6.5233345e+01,  2.8536870e-01,  1.8627270e-02,  5.5475277e-02, -2.3366272e-01
 6.5421271e+01,  2.8536903e-01,  1.8627101e-02,  5.5475163e-02, -2.3366340e-01
 6.5609196e+01,  2.8536937e-01,  1.8626937e-02,  5.5475058e-02, -2.3366408e-01
 6.5797122e+01,  2.8536970e-01,  1.8626777e-02,  5.5474960e-02, -2.3366476e-01
 6.5985047e+01,  2.8537003e-01,  1.8626621e-02,  5.5474870e-02, -2.3366544e-01
 6.6172972e+01,  2.8537037e-01,  1.8626470e-02,  5.5474785e-02, -2.3366612e-01
 6.6360898e+01,  2.8537071e-01,  1.8626322e-02,  5.5474707e-02, -2.3366680e-01
 6.6548823e+01,  2.8537105e-01,  1.8626177e-02,  5.5474633e-02, -2.3366747e-01
 6.6736748e+01,  2.8537139e-01,  1.8626036e-02,  5.5474564e-02, -2.3366815e-01
 6.6924673e+01,  2.8537174e-01,  1.8625898e-02,  5.5474498e-02, -2.3366882e-01
 6.7112598e+01,  2.8537209e-01,  1.8625763e-02,  5.5474435e-02, -2.3366949e-01
 6.7300523e+01,  2.8537245e-01,  1.8625630e-02,  5.5474374e-02, -2.3367016e-01
 6.7488448e+01,  2.8537281e-01,  1.8625500e-02,  5.5474315e-02, -2.3367082e-01
 6.7676373e+01,  2.8537317e-01,  1.8625372e-02,  5.5474258e-02, -2.3367148e-01
 6.7864298e+01,  2.8537354e-01,  1.8625246e-02,  5.5474201e-02, -2.3367214e-01
 6.8052223e+01,  2.8537392e-01,  1.8625122e-02,  5.5474145e-02, -2.3367279e-01
 6.8240148e+01,  2.8537430e-01,  1.8625000e-02,  5.5474090e-02, -2.3367343e-01
 6.8428073e+01,  2.8537469e-01,  1.8624879e-02,  5.5474034e-02, -2.3367407e-01
 6.8615997e+01,  2.8537508e-01,  1.8624760e-02,  5.5473978e-02, -2.3367471e-01
 6.8803922e+01,  2.8537547e-01,  1.8624643e-02,  5.5473922e-02, -2.3367533e-01
 6.8991847e+01,  2.8537587e-01,  1.8624526e-02,  5.5473865e-02, -2.3367595e-01
 6.9179771e+01,  2.8537627e-01,  1.8624412e-02,  5.5473808e-02, -2.3367657e-01
 6.9367696e+01,  2.8537668e-01,  1.8624298e-02,  5.5473750e-02, -2.3367718e-01
 6.9555620e+01,  2.8537709e-01,  1.8624185e-02,  5.5473692e-02, -2.3367778e-01
 6.9743545e+01,  2.8537751e-01,  1.8624074e-02,  5.5473633e-02, -2.3367837e-01
 6.9931469e+01,  2.8537792e-01,  1.8623963e-02,  5.5473573e-02, -2.3367896e-01
 7.0119394e+01,  2.8537834e-01,  1.8623854e-02,  5.5473514e-02, -2.3367954e-01
 7.0307318e+01,  2.8537876e-01,  1.8623746e-02,  5.5473454e-02, -2.3368011e-01
 7.0495242e+01,  2.8537918e-01,  1.8623639e-02,  5.5473393e-02, -2.3368068e-01
 7.0683167e+01,  2.8537961e-01,  1.8623533e-02,  5.5473333e-02, -2.3368123e-01
 7.0871091e+01,  2.8538003e-01,  1.8623429e-02,  5.5473273e-02, -2.3368179e-01
 7.1059015e+01,  2.8538045e-01,  1.8623325e-02,  5.5473214e-02, -2.3368233e-01
 7.1246939e+01,  2.8538088e-01,  1.8623223e-02,  5.5473155e-02, -2.3368287e-01
 7.1434864e+01,  2.8538130e-01,  1.8623123e-02,  5.5473097e-02, -2.3368340e-01
 7.1622788e+01,  2.8538172e-01,  1.8623023e-02,  5.5473040e-02, -2.3368393e-01
 7.1810712e+01,  2.8538214e-01,  1.8622926e-02,  5.5472985e-02, -2.3368445e-01
 7.1998636e+01,  2.8538256e-01,  1.8622829e-02,  5.5472930e-02, -2.3368496e-01
 7.2186560e+01,  2.8538297e-01,  1.8622735e-02,  5.5472878e-02, -2.3368547e-01
 7.2374484e+01,  2.8538339e-01,  1.8622642e-02,  5.5472827e-02, -2.3368598e-01
 7.2562408e+01,  2.8538380e-01,  1.8622550e-02,  5.5472778e-02, -2.3368648e-01
 7.2750332e+01,  2.8538420e-01,  1.8622461e-02,  5.5472732e-02, -2.3368698e-01
 7.2938256e+01,  2.8538460e-01,  1.8622373e-02,  5.5472688e-02, -2.3368747e-01
 7.3126180e+01,  2.8538500e-01,  1.8622287e-02,  5.5472646e-02, -2.3368796e-01
 7.3314104e+01,  2.8538539e-01,  1.8622203e-02,  5.5472608e-02, -2.3368844e-01
 7.3502028e+01,  2.8538578e-01,  1.8622121e-02,  5.5472572e-02, -2.3368892e-01
 7.3689952e+01,  2.8538616e-01,  1.8622041e-02,  5.5472539e-02, -2.3368940e-01
 7.3877876e+01,  2.8538654e-01,  1.8621963e-02,  5.5472510e-02, -2.3368988e-01
 7.4065799e+01,  2.8538691e-01,  1.8621888e-02,  5.5472484e-02, -2.3369035e-01
 7.4253723e+01,  2.8538728e-01,  1.8621814e-02,  5.5472461e-02, -2.3369082e-01
 7.4441647e+01,  2.8538764e-01,  1.8621743e-02,  5.5472441e-02, -2.3369129e-01
 7.4629571e+01,  2.8538800e-01,  1.8621673e-02,  5.5472425e-02, -2.3369176e-01
 7.4817494e+01,  2.8538835e-01,  1.8621606e-02,  5.5472412e-02, -2.3369223e-01
 7.5005418e+01,  2.8538869e-01,  1.8621541e-02,  5.5472403e-02, -2.3369269e-01
 7.5193342e+01,  2.8538904e-01,  1.8621477e-02,  5.5472397e-02, -2.3369315e-01
