t, 1, 2, 3, 4
 5.2642156e+01, -4.8025522e-02, -2.9929734e-01,  1.9001392e-01, -9.8207527e-02
 5.2830088e+01, -4.8025231e-02, -2.9929763e-01,  1.9001362e-01, -9.8207541e-02
 5.3018020e+01, -4.8024926e-02, -2.9929792e-01,  1.9001332e-01, -9.8207579e-02
 5.3205952e+01, -4.8024608e-02, -2.9929824e-01,  1.9001303e-01, -9.8207641e-02
 5.3393883e+01, -4.8024279e-02, -2.9929857e-01,  1.9001273e-01, -9.8207722e-02
 5.3581814e+01, -4.8023940e-02, -2.9929891e-01,  1.9001244e-01, -9.8207819e-02
 5.3769746e+01, -4.8023594e-02, -2.9929928e-01,  1.9001215e-01, -9.8207929e-02
 5.3957677e+01, -4.8023244e-02, -2.9929967e-01,  1.9001188e-01, -9.8208047e-02
 5.4145608e+01, -4.8022892e-02, -2.9930008e-01,  1.9001161e-01, -9.8208172e-02
 5.4333538e+01, -4.8022540e-02, -2.9930051e-01,  1.9001136e-01, -9.8208300e-02
 5.4521469e+01, -4.8022190e-02, -2.9930097e-01,  1.9001112e-01, -9.8208429e-02
 5.4709400e+01, -4.8021843e-02, -2.9930146e-01,  1.9001089e-01, -9.8208559e-02
 5.4897330e+01, -4.8021501e-02, -2.9930196e-01,  1.9001068e-01, -9.8208689e-02
 5.5085260e+01, -4.8021162e-02, -2.9930250e-01,  1.9001048e-01, -9.8208816e-02
 5.5273190e+01, -4.8020829e-02, -2.9930306e-01,  1.9001031e-01, -9.8208941e-02
 5.5461120e+01, -4.8020501e-02, -2.9930364e-01,  1.9001014e-01, -9.8209063e-02
 5.5649050e+01, -4.8020179e-02, -2.9930425e-01,  1.9001000e-01, -9.8209180e-02
 5.5836979e+01, -4.8019863e-02, -2.9930488e-01,  1.9000987e-01, -9.8209291e-02
 5.6024909e+01, -4.8019554e-02, -2.9930554e-01,  1.9000977e-01, -9.8209395e-02
 5.6212838e+01, -4.8019253e-02, -2.9930621e-01,  1.9000968e-01, -9.8209491e-02
 5.6400768e+01, -4.8018959e-02, -2.9930691e-01,  1.9000961e-01, -9.8209577e-02
 5.6588697e+01, -4.8018674e-02, -2.9930762e-01,  1.9000955e-01, -9.8209654e-02
 5.6776626e+01, -4.8018398e-02, -2.9930835e-01,  1.9000952e-01, -9.8209720e-02
 5.6964555e+01, -4.8018130e-02, -2.9930909e-01,  1.9000951e-01, -9.8209776e-02
 5.7152483e+01, -4.8017872e-02, -2.9930985e-01,  1.9000951e-01, -9.8209821e-02
 5.7340412e+01, -4.8017623e-02, -2.9931061e-01,  1.9000954e-01, -9.8209855e-02
 5.7528341e+01, -4.8017384e-02, -2.9931139e-01,  1.9000959e-01, -9.8209880e-02
 5.7716269e+01, -4.8017154e-02, -2.9931217e-01,  1.9000965e-01, -9.8209896e-02
 5.7904198e+01, -4.8016935e-02, -2.9931295e-01,  1.9000974e-01, -9.8209904e-02
 5.8092126e+01, -4.8016726e-02, -2.9931374e-01,  1.9000985e-01, -9.8209905e-02
 5.8280054e+01, -4.8016529e-02, -2.9931453e-01,  1.9000997e-01, -9.8209900e-02
 5.8467982e+01, -4.8016342e-02, -2.9931532e-01,  1.9001012e-01, -9.8209891e-02
 5.8655910e+01, -4.8016167e-02, -2.9931611e-01,  1.9001028e-01, -9.8209879e-02
 5.8843838e+01, -4.8016004e-02, -2.9931689e-01,  1.9001047e-01, -9.8209865e-02
 5.9031766e+01, -4.8015853e-02, -2.9931767e-01,  1.9001066e-01, -9.8209851e-02
 5.9219694e+01, -4.8015714e-02, -2.9931844e-01,  1.9001088e-01, -9.8209838e-02
 5.9407622e+01, -4.8015589e-02, -2.9931920e-01,  1.9001111e-01, -9.8209827e-02
 5.9595549e+01, -4.8015476e-02, -2.9931995e-01,  1.9001136e-01, -9.8209820e-02
 5.9783477e+01, -4.8015376e-02, -2.9932069e-01,  1.9001162e-01, -9.8209816e-02
 5.9971404e+01, -4.8015289e-02, -2.9932142e-01,  1.9001189e-01, -9.8209818e-02
 6.0159332e+01, -4.8015215e-02, -2.9932213e-01,  1.9001217e-01, -9.8209826e-02
 6.0347259e+01, -4.8015153e-02, -2.9932283e-01,  1.9001247e-01, -9.8209841e-02
 6.0535186e+01, -4.8015105e-02, -2.9932352e-01,  1.9001277e-01, -9.8209864e-02
 6.0723113e+01, -4.8015068e-02, -2.9932419e-01,  1.9001308e-01, -9.8209895e-02
 6.0911041e+01, -4.8015044e-02, -2.9932484e-01,  1.9001340e-01, -9.8209934e-02
 6.1098968e+01, -4.8015031e-02, -2.9932549e-01,  1.9001372e-01, -9.8209982e-02
 6.1286894e+01, -4.8015030e-02, -2.9932611e-01,  1.9001405e-01, -9.8210040e-02
 6.1474821e+01, -4.8015040e-02, -2.9932673e-01,  1.9001438e-01, -9.8210107e-02
 6.1662748e+01, -4.8015060e-02, -2.9932732e-01,  1.9001471e-01, -9.8210185e-02
 6.1850675e+01, -4.8015089e-02, -2.9932791e-01,  1.9001505e-01, -9.8210272e-02
 6.2038602e+01, -4.8015128e-02, -2.9932848e-01,  1.9001538e-01, -9.8210369e-02
 6.2226528e+01, -4.8015176e-02, -2.9932904e-01,  1.9001571e-01, -9.8210476e-02
 6.2414455e+01, -4.8015232e-02, -2.9932959e-01,  1.9001605e-01, -9.8210593e-02
 6.2602381e+01, -4.8015295e-02, -2.9933012e-01,  1.9001637e-01, -9.8210720e-02
 6.2790308e+01, -4.8015364e-02, -2.9933065e-01,  1.9001670e-01, -9.8210857e-02
 6.2978234e+01, -4.8015440e-02, -2.9933117e-01,  1.9001702e-01, -9.8211003e-02
 6.3166160e+01, -4.8015520e-02, -2.9933168e-01,  1.9001734e-01, -9.8211159e-02
 6.3354086e+01, -4.8015605e-02, -2.9933218e-01,  1.9001765e-01, -9.8211324e-02
 6.3542012e+01, -4.8015694e-02, -2.9933268e-01,  1.9001796e-01, -9.8211497e-02
 6.3729939e+01, -4.8015785e-02, -2.9933317e-01,  1.9001826e-01, -9.8211678e-02
 6.3917865e+01, -4.8015879e-02, -2.9933365e-01,  1.9001856e-01, -9.8211868e-02
 6.4105791e+01, -4.8015973e-02, -2.9933414e-01,  1.9001885e-01, -9.8212064e-02
 6.4293716e+01, -4.8016069e-02, -2.9933462e-01,  1.9001914e-01, -9.8212267e-02
 6.4481642e+01, -4.8016165e-02, -2.9933509e-01,  1.9001942e-01, -9.8212476e-02
 6.4669568e+01, -4.8016260e-02, -2.9933557e-01,  1.9001969e-01, -9.8212691e-02
 6.4857494e+01, -4.8016354e-02, -2.9933604e-01,  1.9001997e-01, -9.8212910e-02
 6.5045419e+01, -4.8016446e-02, -2.9933652e-01,  1.9002024e-01, -9.8213134e-02
 6.5233345e+01, -4.8016536e-02, -2.9933699e-01,  1.9002050e-01, -9.8213360e-02
 6.5421271e+01, -4.8016624e-02, -2.9933747e-01,  1.9002076e-01, -9.8213590e-02
 6.5609196e+01, -4.8016710e-02, -2.9933795e-01,  1.9002102e-01, -9.8213821e-02
 6.5797122e+01, -4.8016792e-02, -2.9933843e-01,  1.9002128e-01, -9.8214054e-02
 6.5985047e+01, -4.8016872e-02, -2.9933891e-01,  1.9002154e-01, -9.8214288e-02
 6.6172972e+01, -4.8016948e-02, -2.9933940e-01,  1.9002179e-01, -9.8214522e-02
 6.6360898e+01, -4.8017021e-02, -2.9933989e-01,  1.9002205e-01, -9.8214755e-02
 6.6548823e+01, -4.8017091e-02, -2.9934038e-01,  1.9002230e-01, -9.8214987e-02
 6.6736748e+01, -4.8017157e-02, -2.9934088e-01,  1.9002256e-01, -9.8215217e-02
 6.6924673e+01, -4.8017220e-02, -2.9934138e-01,  1.9002282e-01, -9.8215445e-02
 6.7112598e+01, -4.8017279e-02, -2.9934188e-01,  1.9002308e-01, -9.8215670e-02
 6.7300523e+01, -4.8017336e-02, -2.9934239e-01,  1.9002334e-01, -9.8215892e-02
 6.7488448e+01, -4.8017390e-02, -2.9934290e-01,  1.9002360e-01, -9.8216110e-02
 6.7676373e+01, -4.8017441e-02, -2.9934341e-01,  1.9002387e-01, -9.8216325e-02
 6.7864298e+01, -4.8017489e-02, -2.9934393e-01,  1.9002415e-01, -9.8216535e-02
 6.8052223e+01, -4.8017535e-02, -2.9934445e-01,  1.9002442e-01, -9.8216741e-02
 6.8240148e+01, -4.8017579e-02, -2.9934498e-01,  1.9002471e-01, -9.8216942e-02
 6.8428073e+01, -4.8017621e-02, -2.9934550e-01,  1.9002500e-01, -9.8217139e-02
 6.8615997e+01, -4.8017661e-02, -2.9934603e-01,  1.9002529e-01, -9.8217331e-02
 6.8803922e+01, -4.8017700e-02, -2.9934656e-01,  1.9002559e-01, -9.8217519e-02
 6.8991847e+01, -4.8017738e-02, -2.9934709e-01,  1.9002589e-01, -9.8217701e-02
 6.9179771e+01, -4.8017775e-02, -2.9934762e-01,  1.9002620e-01, -9.8217879e-02
 6.9367696e+01, -4.8017812e-02, -2.9934815e-01,  1.9002651e-01, -9.8218053e-02
 6.9555620e+01, -4.8017849e-02, -2.9934868e-01,  1.9002683e-01, -9.8218222e-02
 6.9743545e+01, -4.8017886e-02, -2.9934921e-01,  1.9002716e-01, -9.8218388e-02
 6.9931469e+01, -4.8017924e-02, -2.9934974e-01,  1.9002749e-01, -9.8218549e-02
 7.0119394e+01, -4.8017962e-02, -2.9935026e-01,  1.9002782e-01, -9.8218707e-02
 7.0307318e+01, -4.8018001e-02, -2.9935079e-01,  1.9002817e-01, -9.8218862e-02
 7.0495242e+01, -4.8018042e-02, -2.9935131e-01,  1.9002851e-01, -9.8219014e-02
 7.0683167e+01, -4.8018084e-02, -2.9935182e-01,  1.9002886e-01, -9.8219163e-02
 7.0871091e+01, -4.8018128e-02, -2.9935233e-01,  1.9002922e-01, -9.8219310e-02
 7.1059015e+01, -4.8018174e-02, -2.9935284e-01,  1.9002957e-01, -9.8219456e-02
 7.1246939e+01, -4.8018222e-02, -2.9935334e-01,  1.9002994e-01, -9.8219600e-02
 7.1434864e+01, -4.8018273e-02, -2.9935384e-01,  1.9003030e-01, -9.8219742e-02
 7.1622788e+01, -4.8018325e-02, -2.9935433e-01,  1.9003067e-01, -9.8219884e-02
 7.1810712e+01, -4.8018381e-02, -2.9935482e-01,  1.9003104e-01, -9.8220026e-02
 7.1998636e+01, -4.8018439e-02, -2.9935530e-01,  1.9003141e-01, -9.8220168e-02
 7.2186560e+01, -4.8018500e-02, -2.9935577e-01,  1.9003179e-01, -9.8220310e-02
 7.2374484e+01, -4.8018563e-02, -2.9935624e-01,  1.9003216e-01, -9.8220452e-02
 7.2562408e+01, -4.8018629e-02, -2.9935670e-01,  1.9003254e-01, -9.8220595e-02
 7.2750332e+01, -4.8018698e-02, -2.9935715e-01,  1.9003291e-01, -9.8220739e-02
 7.2938256e+01, -4.8018770e-02, -2.9935760e-01,  1.9003329e-01, -9.8220885e-02
 7.3126180e+01, -4.8018844e-02, -2.9935804e-01,  1.9003367e-01, -9.8221032e-02
 7.3314104e+01, -4.8018921e-02, -2.9935848e-01,  1.9003404e-01, -9.8221181e-02
 7.3502028e+01, -4.8019000e-02, -2.9935891e-01,  1.9003442e-01, -9.8221331e-02
 7.3689952e+01, -4.8019081e-02, -2.9935933e-01,  1.9003479e-01, -9.8221483e-02
 7.3877876e+01, -4.8019165e-02, -2.9935974e-01,  1.9003516e-01, -9.8221637e-02
 7.4065799e+01, -4.8019250e-02, -2.9936015e-01,  1.9003553e-01, -9.8221794e-02
 7.4253723e+01, -4.8019338e-02, -2.9936055e-01,  1.9003590e-01, -9.8221952e-02
 7.4441647e+01, -4.8019427e-02, -2.9936095e-01,  1.9003626e-01, -9.8222112e-02
 7.4629571e+01, -4.8019517e-02, -2.9936134e-01,  1.9003662e-01, -9.8222275e-02
 7.4817494e+01, -4.8019609e-02, -2.9936173e-01,  1.9003698e-01, -9.8222439e-02
 7.5005418e+01, -4.8019701e-02, -2.9936211e-01,  1.9003734e-01, -9.8222606e-02
 7.5193342e+01, -4.8019795e-02, -2.9936249e-01,  1.9003769e-01, -9.8222774e-02
