t, 1, 2, 3, 4
 5.2642156e+01, -2.9229464e-17, -3.3811463e-18, -1.1780406e-17,  2.2713817e-17
 5.2830088e+01, -2.9228861e-17, -3.3824993e-18, -1.1780090e-17,  2.2713888e-17
 5.3018020e+01, -2.9228762e-17, -3.3812998e-18, -1.1779661e-17,  2.2714267e-17
 5.3205952e+01, -2.9228133e-17, -3.3811797e-18, -1.1779553e-17,  2.2714384e-17
 5.3393883e+01, -2.9228156e-17, -3.3813661e-18, -1.1779356e-17,  2.2714399e-17
 5.3581814e+01, -2.9228308e-17, -3.3812565e-18, -1.1778982e-17,  2.2714781e-17
 5.3769746e+01, -2.9228872e-17, -3.3815836e-18, -1.1779001e-17,  2.2715132e-17
 5.3957677e+01, -2.9228893e-17, -3.3817164e-18, -1.1778565e-17,  2.2715165e-17
 5.4145608e+01, -2.9228940e-17, -3.3819989e-18, -1.1778330e-17,  2.2715340e-17
 5.4333538e+01, -2.9228795e-17, -3.3819334e-18, -1.1778518e-17,  2.2715735e-17
 5.4521469e+01, -2.9227980e-17, -3.3820577e-18, -1.1778287e-17,  2.2715705e-17
 5.4709400e+01, -2.9228039e-17, -3.3810951e-18, -1.1778305e-17,  2.2715832e-17
 5.4897330e+01, -2.9227759e-17, -3.3809880e-18, -1.1778291e-17,  2.2716130e-17
 5.5085260e+01, -2.9227639e-17, -3.3830722e-18, -1.1778165e-17,  2.2716348e-17
 5.5273190e+01, -2.9228435e-17, -3.3816684e-18, -1.1778014e-17,  2.2716527e-17
 5.5461120e+01, -2.9229014e-17, -3.3809062e-18, -1.1777805e-17,  2.2716678e-17
 5.5649050e+01, -2.9228846e-17, -3.3811773e-18, -1.1777565e-17,  2.2717240e-17
 5.5836979e+01, -2.9228821e-17, -3.3805840e-18, -1.1777170e-17,  2.2717288e-17
 5.6024909e+01, -2.9228042e-17, -3.3809327e-18, -1.1777280e-17,  2.2717480e-17
 5.6212838e+01, -2.9228913e-17, -3.3833067e-18, -1.1777256e-17,  2.2717486e-17
 5.6400768e+01, -2.9228036e-17, -3.3824068e-18, -1.1776794e-17,  2.2717709e-17
 5.6588697e+01, -2.9228190e-17, -3.3813980e-18, -1.1777058e-17,  2.2718013e-17
 5.6776626e+01, -2.9229130e-17, -3.3809651e-18, -1.1776816e-17,  2.2718265e-17
 5.6964555e+01, -2.9228936e-17, -3.3817315e-18, -1.1776685e-17,  2.2718345e-17
 5.7152483e+01, -2.9229226e-17, -3.3827057e-18, -1.1776055e-17,  2.2718519e-17
 5.7340412e+01, -2.9229516e-17, -3.3820668e-18, -1.1776283e-17,  2.2718740e-17
 5.7528341e+01, -2.9229015e-17, -3.3815775e-18, -1.1775959e-17,  2.2718773e-17
 5.7716269e+01, -2.9229385e-17, -3.3823650e-18, -1.1776410e-17,  2.2718873e-17
 5.7904198e+01, -2.9229853e-17, -3.3821786e-18, -1.1776480e-17,  2.2719055e-17
 5.8092126e+01, -2.9230343e-17, -3.3815194e-18, -1.1776089e-17,  2.2718884e-17
 5.8280054e+01, -2.9229955e-17, -3.3829630e-18, -1.1776141e-17,  2.2719360e-17
 5.8467982e+01, -2.9229869e-17, -3.3823900e-18, -1.1776107e-17,  2.2719088e-17
 5.8655910e+01, -2.9230523e-17, -3.3818205e-18, -1.1776066e-17,  2.2719647e-17
 5.8843838e+01, -2.9230516e-17, -3.3833096e-18, -1.1775988e-17,  2.2719902e-17
 5.9031766e+01, -2.9230417e-17, -3.3827249e-18, -1.1775920e-17,  2.2719834e-17
 5.9219694e+01, -2.9230772e-17, -3.3827416e-18, -1.1775349e-17,  2.2719765e-17
 5.9407622e+01, -2.9230942e-17, -3.3820683e-18, -1.1775662e-17,  2.2719869e-17
 5.9595549e+01, -2.9231232e-17, -3.3821349e-18, -1.1775420e-17,  2.2719974e-17
 5.9783477e+01, -2.9231601e-17, -3.3820325e-18, -1.1775361e-17,  2.2720068e-17
 5.9971404e+01, -2.9230585e-17, -3.3835417e-18, -1.1775496e-17,  2.2720358e-17
 6.0159332e+01, -2.9230564e-17, -3.3817476e-18, -1.1774999e-17,  2.2720263e-17
 6.0347259e+01, -2.9231089e-17, -3.3817931e-18, -1.1775162e-17,  2.2720328e-17
 6.0535186e+01, -2.9231945e-17, -3.3819269e-18, -1.1775303e-17,  2.2720398e-17
 6.0723113e+01, -2.9232001e-17, -3.3832911e-18, -1.1775101e-17,  2.2720560e-17
 6.0911041e+01, -2.9232035e-17, -3.3828179e-18, -1.1775204e-17,  2.2720730e-17
 6.1098968e+01, -2.9232182e-17, -3.3828864e-18, -1.1774973e-17,  2.2720859e-17
 6.1286894e+01, -2.9232585e-17, -3.3828535e-18, -1.1775094e-17,  2.2721148e-17
 6.1474821e+01, -2.9231401e-17, -3.3825883e-18, -1.1775195e-17,  2.2721232e-17
 6.1662748e+01, -2.9232704e-17, -3.3813475e-18, -1.1774808e-17,  2.2721230e-17
 6.1850675e+01, -2.9232545e-17, -3.3825148e-18, -1.1774870e-17,  2.2721366e-17
 6.2038602e+01, -2.9233041e-17, -3.3825974e-18, -1.1775044e-17,  2.2721437e-17
 6.2226528e+01, -2.9233080e-17, -3.3810328e-18, -1.1774246e-17,  2.2721607e-17
 6.2414455e+01, -2.9233170e-17, -3.3826388e-18, -1.1774354e-17,  2.2721582e-17
 6.2602381e+01, -2.9233315e-17, -3.3810865e-18, -1.1774359e-17,  2.2721952e-17
 6.2790308e+01, -2.9233207e-17, -3.3825766e-18, -1.1774712e-17,  2.2721910e-17
 6.2978234e+01, -2.9232727e-17, -3.3825111e-18, -1.1774734e-17,  2.2722003e-17
 6.3166160e+01, -2.9232937e-17, -3.3812674e-18, -1.1774849e-17,  2.2721830e-17
 6.3354086e+01, -2.9232581e-17, -3.3830071e-18, -1.1774462e-17,  2.2721947e-17
 6.3542012e+01, -2.9234027e-17, -3.3826142e-18, -1.1774086e-17,  2.2721841e-17
 6.3729939e+01, -2.9233722e-17, -3.3828549e-18, -1.1774539e-17,  2.2722362e-17
 6.3917865e+01, -2.9234116e-17, -3.3814031e-18, -1.1774445e-17,  2.2722373e-17
 6.4105791e+01, -2.9234009e-17, -3.3832400e-18, -1.1774491e-17,  2.2722454e-17
 6.4293716e+01, -2.9233270e-17, -3.3831976e-18, -1.1774459e-17,  2.2722692e-17
 6.4481642e+01, -2.9233998e-17, -3.3821577e-18, -1.1774439e-17,  2.2722945e-17
 6.4669568e+01, -2.9233986e-17, -3.3824757e-18, -1.1774396e-17,  2.2723225e-17
 6.4857494e+01, -2.9233069e-17, -3.3824742e-18, -1.1774434e-17,  2.2723185e-17
 6.5045419e+01, -2.9234072e-17, -3.3816802e-18, -1.1774011e-17,  2.2723332e-17
 6.5233345e+01, -2.9233352e-17, -3.3804870e-18, -1.1774439e-17,  2.2723508e-17
 6.5421271e+01, -2.9234299e-17, -3.3808068e-18, -1.1774398e-17,  2.2723401e-17
 6.5609196e+01, -2.9234657e-17, -3.3828987e-18, -1.1774441e-17,  2.2723763e-17
 6.5797122e+01, -2.9234965e-17, -3.3815492e-18, -1.1774421e-17,  2.2723855e-17
 6.5985047e+01, -2.9233850e-17, -3.3821569e-18, -1.1774447e-17,  2.2723989e-17
 6.6172972e+01, -2.9235020e-17, -3.3807753e-18, -1.1774439e-17,  2.2723757e-17
 6.6360898e+01, -2.9234562e-17, -3.3829717e-18, -1.1774488e-17,  2.2724076e-17
 6.6548823e+01, -2.9234385e-17, -3.3823458e-18, -1.1774432e-17,  2.2724420e-17
 6.6736748e+01, -2.9234969e-17, -3.3828090e-18, -1.1774587e-17,  2.2724303e-17
 6.6924673e+01, -2.9235505e-17, -3.3835801e-18, -1.1774259e-17,  2.2724642e-17
 6.7112598e+01, -2.9235275e-17, -3.3825978e-18, -1.1774294e-17,  2.2724834e-17
 6.7300523e+01, -2.9235062e-17, -3.3833091e-18, -1.1773961e-17,  2.2724447e-17
 6.7488448e+01, -2.9234529e-17, -3.3826095e-18, -1.1774153e-17,  2.2724743e-17
 6.7676373e+01, -2.9235315e-17, -3.3816837e-18, -1.1773894e-17,  2.2724709e-17
 6.7864298e+01, -2.9235453e-17, -3.3826541e-18, -1.1774332e-17,  2.2724566e-17
 6.8052223e+01, -2.9235452e-17, -3.3836954e-18, -1.1774470e-17,  2.2725086e-17
 6.8240148e+01, -2.9235662e-17, -3.3814806e-18, -1.1774324e-17,  2.2725403e-17
 6.8428073e+01, -2.9236046e-17, -3.3823790e-18, -1.1774436e-17,  2.2725335e-17
 6.8615997e+01, -2.9235483e-17, -3.3833692e-18, -1.1774315e-17,  2.2725021e-17
 6.8803922e+01, -2.9236045e-17, -3.3815528e-18, -1.1774588e-17,  2.2725127e-17
 6.8991847e+01, -2.9236476e-17, -3.3808186e-18, -1.1774415e-17,  2.2725626e-17
 6.9179771e+01, -2.9236162e-17, -3.3836107e-18, -1.1774333e-17,  2.2725951e-17
 6.9367696e+01, -2.9236667e-17, -3.3813951e-18, -1.1774510e-17,  2.2725957e-17
 6.9555620e+01, -2.9235782e-17, -3.3826861e-18, -1.1774529e-17,  2.2725920e-17
 6.9743545e+01, -2.9236636e-17, -3.3835793e-18, -1.1774401e-17,  2.2726075e-17
 6.9931469e+01, -2.9236575e-17, -3.3821358e-18, -1.1774434e-17,  2.2726083e-17
 7.0119394e+01, -2.9236598e-17, -3.3817558e-18, -1.1774441e-17,  2.2726293e-17
 7.0307318e+01, -2.9236682e-17, -3.3814346e-18, -1.1774438e-17,  2.2726488e-17
 7.0495242e+01, -2.9236263e-17, -3.3812942e-18, -1.1774058e-17,  2.2726435e-17
 7.0683167e+01, -2.9236886e-17, -3.3827225e-18, -1.1774158e-17,  2.2726409e-17
 7.0871091e+01, -2.9237383e-17, -3.3821517e-18, -1.1774590e-17,  2.2726617e-17
 7.1059015e+01, -2.9236960e-17, -3.3835894e-18, -1.1774715e-17,  2.2726264e-17
 7.1246939e+01, -2.9236569e-17, -3.3836724e-18, -1.1774794e-17,  2.2726724e-17
 7.1434864e+01, -2.9237195e-17, -3.3817629e-18, -1.1774552e-17,  2.2727088e-17
 7.1622788e+01, -2.9237766e-17, -3.3816666e-18, -1.1774362e-17,  2.2726961e-17
 7.1810712e+01, -2.9237675e-17, -3.3816160e-18, -1.1774543e-17,  2.2726811e-17
 7.1998636e+01, -2.9237476e-17, -3.3817566e-18, -1.1774794e-17,  2.2727200e-17
 7.2186560e+01, -2.9237372e-17, -3.3819268e-18, -1.1774639e-17,  2.2727185e-17
 7.2374484e+01, -2.9237478e-17, -3.3832698e-18, -1.1774798e-17,  2.2726997e-17
 7.2562408e+01, -2.9237645e-17, -3.3816364e-18, -1.1774788e-17,  2.2727047e-17
 7.2750332e+01, -2.9237779e-17, -3.3815602e-18, -1.1774339e-17,  2.2727213e-17
 7.2938256e+01, -2.9237929e-17, -3.3818638e-18, -1.1774690e-17,  2.2727494e-17
 7.3126180e+01, -2.9238252e-17, -3.3834433e-18, -1.1774988e-17,  2.2727514e-17
 7.3314104e+01, -2.9238695e-17, -3.3832907e-18, -1.1774985e-17,  2.2727819e-17
 7.3502028e+01, -2.9237494e-17, -3.3834207e-18, -1.1774985e-17,  2.2727731e-17
 7.3689952e+01, -2.9237125e-17, -3.3822019e-18, -1.1774555e-17,  2.2727940e-17
 7.3877876e+01, -2.9238272e-17, -3.3838399e-18, -1.1774987e-17,  2.2727932e-17
 7.4065799e+01, -2.9239119e-17, -3.3841244e-18, -1.1775018e-17,  2.2727685e-17
 7.4253723e+01, -2.9239022e-17, -3.3825847e-18, -1.1775162e-17,  2.2727887e-17
 7.4441647e+01, -2.9238011e-17, -3.3813133e-18, -1.1774469e-17,  2.2728197e-17
 7.4629571e+01, -2.9238760e-17, -3.3815891e-18, -1.1775102e-17,  2.2728056e-17
 7.4817494e+01, -2.9238873e-17, -3.3833427e-18, -1.1775268e-17,  2.2728195e-17
 7.5005418e+01, -2.9239076e-17, -3.3823634e-18, -1.1774994e-17,  2.2728089e-17
 7.5193342e+01, -2.9239291e-17, -3.3840234e-18, -1.1775223e-17,  2.2728296e-17
