t, 1, 2, 3, 4
 5.2642156e+01, -2.4244522e-02, -1.5452367e-02, -4.7709455e-02, -4.0772362e-02
 5.2830088e+01, -2.4245288e-02, -1.5452972e-02, -4.7710002e-02, -4.0772711e-02
 5.3018020e+01, -2.4246036e-02, -1.5453563e-02, -4.7710539e-02, -4.0773063e-02
 5.3205952e+01, -2.4246766e-02, -1.5454141e-02, -4.7711067e-02, -4.0773416e-02
 5.3393883e+01, -2.4247480e-02, -1.5454706e-02, -4.7711583e-02, -4.0773772e-02
 5.3581814e+01, -2.4248178e-02, -1.5455259e-02, -4.7712088e-02, -4.0774131e-02
 5.3769746e+01, -2.4248862e-02, -1.5455800e-02, -4.7712581e-02, -4.0774492e-02
 5.3957677e+01, -2.4249531e-02, -1.5456329e-02, -4.7713061e-02, -4.0774856e-02
 5.4145608e+01, -2.4250187e-02, -1.5456847e-02, -4.7713529e-02, -4.0775221e-02
 5.4333538e+01, -2.4250830e-02, -1.5457356e-02, -4.7713984e-02, -4.0775588e-02
 5.4521469e+01, -2.4251461e-02, -1.5457854e-02, -4.7714427e-02, -4.0775956e-02
 5.4709400e+01, -2.4252080e-02, -1.5458343e-02, -4.7714857e-02, -4.0776324e-02
 5.4897330e+01, -2.4252688e-02, -1.5458824e-02, -4.7715275e-02, -4.0776691e-02
 5.5085260e+01, -2.4253285e-02, -1.5459297e-02, -4.7715681e-02, -4.0777058e-02
 5.5273190e+01, -2.4253872e-02, -1.5459762e-02, -4.7716076e-02, -4.0777423e-02
 5.5461120e+01, -2.4254449e-02, -1.5460220e-02, -4.7716460e-02, -4.0777786e-02
 5.5649050e+01, -2.4255016e-02, -1.5460672e-02, -4.7716833e-02, -4.0778147e-02
 5.5836979e+01, -2.4255575e-02, -1.5461117e-02, -4.7717197e-02, -4.0778504e-02
 5.6024909e+01, -2.4256125e-02, -1.5461556e-02, -4.7717551e-02, -4.0778859e-02
 5.6212838e+01, -2.4256667e-02, -1.5461989e-02, -4.7717897e-02, -4.0779210e-02
 5.6400768e+01, -2.4257202e-02, -1.5462417e-02, -4.7718235e-02, -4.0779556e-02
 5.6588697e+01, -2.4257729e-02, -1.5462840e-02, -4.7718565e-02, -4.0779898e-02
 5.6776626e+01, -2.4258249e-02, -1.5463257e-02, -4.7718889e-02, -4.0780235e-02
 5.6964555e+01, -2.4258763e-02, -1.5463669e-02, -4.7719207e-02, -4.0780566e-02
 5.7152483e+01, -2.4259270e-02, -1.5464077e-02, -4.7719518e-02, -4.0780891e-02
 5.7340412e+01, -2.4259771e-02, -1.5464478e-02, -4.7719825e-02, -4.0781211e-02
 5.7528341e+01, -2.4260267e-02, -1.5464875e-02, -4.7720128e-02, -4.0781523e-02
 5.7716269e+01, -2.4260756e-02, -1.5465267e-02, -4.7720426e-02, -4.0781829e-02
 5.7904198e+01, -2.4261241e-02, -1.5465653e-02, -4.7720721e-02, -4.0782128e-02
 5.8092126e+01, -2.4261719e-02, -1.5466033e-02, -4.7721013e-02, -4.0782420e-02
 5.8280054e+01, -2.4262193e-02, -1.5466409e-02, -4.7721303e-02, -4.0782704e-02
 5.8467982e+01, -2.4262661e-02, -1.5466778e-02, -4.7721591e-02, -4.0782982e-02
 5.8655910e+01, -2.4263124e-02, -1.5467140e-02, -4.7721878e-02, -4.0783251e-02
 5.8843838e+01, -2.4263582e-02, -1.5467497e-02, -4.7722164e-02, -4.0783514e-02
 5.9031766e+01, -2.4264035e-02, -1.5467848e-02, -4.7722450e-02, -4.0783769e-02
 5.9219694e+01, -2.4264482e-02, -1.5468192e-02, -4.7722735e-02, -4.0784017e-02
 5.9407622e+01, -2.4264924e-02, -1.5468530e-02, -4.7723021e-02, -4.0784259e-02
 5.9595549e+01, -2.4265360e-02, -1.5468861e-02, -4.7723307e-02, -4.0784495e-02
 5.9783477e+01, -2.4265791e-02, -1.5469185e-02, -4.7723594e-02, -4.0784724e-02
 5.9971404e+01, -2.4266217e-02, -1.5469501e-02, -4.7723882e-02, -4.0784947e-02
 6.0159332e+01, -2.4266636e-02, -1.5469811e-02, -4.7724171e-02, -4.0785165e-02
 6.0347259e+01, -2.4267049e-02, -1.5470113e-02, -4.7724461e-02, -4.0785378e-02
 6.0535186e+01, -2.4267456e-02, -1.5470407e-02, -4.7724753e-02, -4.0785586e-02
 6.0723113e+01, -2.4267857e-02, -1.5470694e-02, -4.7725046e-02, -4.0785790e-02
 6.0911041e+01, -2.4268251e-02, -1.5470974e-02, -4.7725341e-02, -4.0785990e-02
 6.1098968e+01, -2.4268638e-02, -1.5471246e-02, -4.7725637e-02, -4.0786186e-02
 6.1286894e+01, -2.4269019e-02, -1.5471510e-02, -4.7725935e-02, -4.0786379e-02
 6.1474821e+01, -2.4269393e-02, -1.5471766e-02, -4.7726234e-02, -4.0786570e-02
 6.1662748e+01, -2.4269759e-02, -1.5472015e-02, -4.7726534e-02, -4.0786758e-02
 6.1850675e+01, -2.4270119e-02, -1.5472257e-02, -4.7726835e-02, -4.0786943e-02
 6.2038602e+01, -2.4270471e-02, -1.5472492e-02, -4.7727136e-02, -4.0787127e-02
 6.2226528e+01, -2.4270815e-02, -1.5472719e-02, -4.7727438e-02, -4.0787310e-02
 6.2414455e+01, -2.4271152e-02, -1.5472939e-02, -4.7727741e-02, -4.0787491e-02
 6.2602381e+01, -2.4271482e-02, -1.5473153e-02, -4.7728043e-02, -4.0787671e-02
 6.2790308e+01, -2.4271804e-02, -1.5473360e-02, -4.7728345e-02, -4.0787851e-02
 6.2978234e+01, -2.4272119e-02, -1.5473561e-02, -4.7728646e-02, -4.0788029e-02
 6.3166160e+01, -2.4272426e-02, -1.5473756e-02, -4.7728947e-02, -4.0788208e-02
 6.3354086e+01, -2.4272725e-02, -1.5473945e-02, -4.7729246e-02, -4.0788386e-02
 6.3542012e+01, -2.4273018e-02, -1.5474128e-02, -4.7729543e-02, -4.0788565e-02
 6.3729939e+01, -2.4273302e-02, -1.5474307e-02, -4.7729839e-02, -4.0788743e-02
 6.3917865e+01, -2.4273580e-02, -1.5474480e-02, -4.7730132e-02, -4.0788921e-02
 6.4105791e+01, -2.4273851e-02, -1.5474648e-02, -4.7730423e-02, -4.0789100e-02
 6.4293716e+01, -2.4274114e-02, -1.5474812e-02, -4.7730711e-02, -4.0789280e-02
 6.4481642e+01, -2.4274371e-02, -1.5474971e-02, -4.7730996e-02, -4.0789459e-02
 6.4669568e+01, -2.4274621e-02, -1.5475126e-02, -4.7731277e-02, -4.0789639e-02
 6.4857494e+01, -2.4274865e-02, -1.5475278e-02, -4.7731555e-02, -4.0789820e-02
 6.5045419e+01, -2.4275103e-02, -1.5475426e-02, -4.7731829e-02, -4.0790000e-02
 6.5233345e+01, -2.4275335e-02, -1.5475570e-02, -4.7732100e-02, -4.0790182e-02
 6.5421271e+01, -2.4275562e-02, -1.5475712e-02, -4.7732366e-02, -4.0790363e-02
 6.5609196e+01, -2.4275783e-02, -1.5475851e-02, -4.7732627e-02, -4.0790545e-02
 6.5797122e+01, -2.4275998e-02, -1.5475987e-02, -4.7732884e-02, -4.0790727e-02
 6.5985047e+01, -2.4276209e-02, -1.5476120e-02, -4.7733137e-02, -4.0790908e-02
 6.6172972e+01, -2.4276416e-02, -1.5476252e-02, -4.7733386e-02, -4.0791090e-02
 6.6360898e+01, -2.4276618e-02, -1.5476381e-02, -4.7733629e-02, -4.0791272e-02
 6.6548823e+01, -2.4276815e-02, -1.5476508e-02, -4.7733869e-02, -4.0791453e-02
 6.6736748e+01, -2.4277009e-02, -1.5476633e-02, -4.7734103e-02, -4.0791634e-02
 6.6924673e+01, -2.4277200e-02, -1.5476757e-02, -4.7734334e-02, -4.0791814e-02
 6.7112598e+01, -2.4277386e-02, -1.5476879e-02, -4.7734559e-02, -4.0791994e-02
 6.7300523e+01, -2.4277570e-02, -1.5477000e-02, -4.7734781e-02, -4.0792172e-02
 6.7488448e+01, -2.4277751e-02, -1.5477119e-02, -4.7734999e-02, -4.0792350e-02
 6.7676373e+01, -2.4277929e-02, -1.5477237e-02, -4.7735212e-02, -4.0792526e-02
 6.7864298e+01, -2.4278104e-02, -1.5477353e-02, -4.7735422e-02, -4.0792701e-02
 6.8052223e+01, -2.4278277e-02, -1.5477469e-02, -4.7735628e-02, -4.0792874e-02
 6.8240148e+01, -2.4278447e-02, -1.5477584e-02, -4.7735830e-02, -4.0793046e-02
 6.8428073e+01, -2.4278615e-02, -1.5477697e-02, -4.7736029e-02, -4.0793215e-02
 6.8615997e+01, -2.4278782e-02, -1.5477809e-02, -4.7736225e-02, -4.0793383e-02
 6.8803922e+01, -2.4278946e-02, -1.5477920e-02, -4.7736418e-02, -4.0793549e-02
 6.8991847e+01, -2.4279109e-02, -1.5478031e-02, -4.7736608e-02, -4.0793713e-02
 6.9179771e+01, -2.4279270e-02, -1.5478140e-02, -4.7736796e-02, -4.0793874e-02
 6.9367696e+01, -2.4279429e-02, -1.5478248e-02, -4.7736981e-02, -4.0794033e-02
 6.9555620e+01, -2.4279587e-02, -1.5478354e-02, -4.7737165e-02, -4.0794190e-02
 6.9743545e+01, -2.4279744e-02, -1.5478460e-02, -4.7737346e-02, -4.0794344e-02
 6.9931469e+01, -2.4279899e-02, -1.5478565e-02, -4.7737526e-02, -4.0794496e-02
 7.0119394e+01, -2.4280052e-02, -1.5478668e-02, -4.7737704e-02, -4.0794645e-02
 7.0307318e+01, -2.4280205e-02, -1.5478770e-02, -4.7737881e-02, -4.0794792e-02
 7.0495242e+01, -2.4280355e-02, -1.5478870e-02, -4.7738056e-02, -4.0794936e-02
 7.0683167e+01, -2.4280505e-02, -1.5478969e-02, -4.7738231e-02, -4.0795078e-02
 7.0871091e+01, -2.4280653e-02, -1.5479067e-02, -4.7738404e-02, -4.0795217e-02
 7.1059015e+01, -2.4280800e-02, -1.5479163e-02, -4.7738577e-02, -4.0795354e-02
 7.1246939e+01, -2.4280945e-02, -1.5479258e-02, -4.7738749e-02, -4.0795488e-02
 7.1434864e+01, -2.4281089e-02, -1.5479351e-02, -4.7738920e-02, -4.0795620e-02
 7.1622788e+01, -2.4281232e-02, -1.5479442e-02, -4.7739091e-02, -4.0795750e-02
 7.1810712e+01, -2.4281372e-02, -1.5479531e-02, -4.7739262e-02, -4.0795877e-02
 7.1998636e+01, -2.4281512e-02, -1.5479619e-02, -4.7739432e-02, -4.0796003e-02
 7.2186560e+01, -2.4281650e-02, -1.5479705e-02, -4.7739602e-02, -4.0796126e-02
 7.2374484e+01, -2.4281786e-02, -1.5479789e-02, -4.7739772e-02, -4.0796247e-02
 7.2562408e+01, -2.4281920e-02, -1.5479871e-02, -4.7739941e-02, -4.0796367e-02
 7.2750332e+01, -2.4282053e-02, -1.5479951e-02, -4.7740110e-02, -4.0796485e-02
 7.2938256e+01, -2.4282183e-02, -1.5480029e-02, -4.7740279e-02, -4.0796601e-02
 7.3126180e+01, -2.4282312e-02, -1.5480105e-02, -4.7740448e-02, -4.0796716e-02
 7.3314104e+01, -2.4282439e-02, -1.5480180e-02, -4.7740617e-02, -4.0796829e-02
 7.3502028e+01, -2.4282565e-02, -1.5480252e-02, -4.7740785e-02, -4.0796941e-02
 7.3689952e+01, -2.4282688e-02, -1.5480322e-02, -4.7740953e-02, -4.0797051e-02
 7.3877876e+01, -2.4282809e-02, -1.5480391e-02, -4.7741121e-02, -4.0797161e-02
 7.4065799e+01, -2.4282928e-02, -1.5480457e-02, -4.7741288e-02, -4.0797270e-02
 7.4253723e+01, -2.4283045e-02, -1.5480522e-02, -4.7741455e-02, -4.0797377e-02
 7.4441647e+01, -2.4283160e-02, -1.5480585e-02, -4.7741621e-02, -4.0797484e-02
 7.4629571e+01, -2.4283273e-02, -1.5480646e-02, -4.7741787e-02, -4.0797590e-02
 7.4817494e+01, -2.4283383e-02, -1.5480705e-02, -4.7741951e-02, -4.0797695e-02
 7.5005418e+01, -2.4283492e-02, -1.5480763e-02, -4.7742115e-02, -4.0797800e-02
 7.5193342e+01, -2.4283598e-02, -1.5480819e-02, -4.7742278e-02, -4.0797904e-02
