t, 1, 2, 3, 4
 5.2642156e+01,  3.1294794e+00,  2.9885585e+00,  2.3044029e+00,  3.1184709e+00
 5.2830088e+01,  3.1294756e+00,  2.9885507e+00,  2.3043901e+00,  3.1184775e+00
 5.3018020e+01,  3.1294717e+00,  2.9885432e+00,  2.3043778e+00,  3.1184845e+00
 5.3205952e+01,  3.1294677e+00,  2.9885361e+00,  2.3043658e+00,  3.1184917e+00
 5.3393883e+01,  3.1294636e+00,  2.9885293e+00,  2.3043543e+00,  3.1184992e+00
 5.3581814e+01,  3.1294593e+00,  2.9885229e+00,  2.3043433e+00,  3.1185069e+00
 5.3769746e+01,  3.1294550e+00,  2.9885169e+00,  2.3043326e+00,  3.1185148e+00
 5.3957677e+01,  3.1294506e+00,  2.9885113e+00,  2.3043224e+00,  3.1185229e+00
 5.4145608e+01,  3.1294462e+00,  2.9885061e+00,  2.3043125e+00,  3.1185311e+00
 5.4333538e+01,  3.1294418e+00,  2.9885014e+00,  2.3043030e+00,  3.1185395e+00
 5.4521469e+01,  3.1294374e+00,  2.9884971e+00,  2.3042939e+00,  3.1185479e+00
 5.4709400e+01,  3.1294331e+00,  2.9884933e+00,  2.3042850e+00,  3.1185565e+00
 5.4897330e+01,  3.1294289e+00,  2.9884899e+00,  2.3042765e+00,  3.1185651e+00
 5.5085260e+01,  3.1294248e+00,  2.9884869e+00,  2.3042682e+00,  3.1185737e+00
 5.5273190e+01,  3.1294208e+00,  2.9884844e+00,  2.3042601e+00,  3.1185824e+00
 5.5461120e+01,  3.1294171e+00,  2.9884824e+00,  2.3042524e+00,  3.1185911e+00
 5.5649050e+01,  3.1294136e+00,  2.9884807e+00,  2.3042448e+00,  3.1185998e+00
 5.5836979e+01,  3.1294103e+00,  2.9884795e+00,  2.3042375e+00,  3.1186084e+00
 5.6024909e+01,  3.1294072e+00,  2.9884786e+00,  2.3042304e+00,  3.1186170e+00
 5.6212838e+01,  3.1294044e+00,  2.9884781e+00,  2.3042235e+00,  3.1186255e+00
 5.6400768e+01,  3.1294019e+00,  2.9884779e+00,  2.3042168e+00,  3.1186338e+00
 5.6588697e+01,  3.1293997e+00,  2.9884780e+00,  2.3042103e+00,  3.1186420e+00
 5.6776626e+01,  3.1293979e+00,  2.9884785e+00,  2.3042040e+00,  3.1186500e+00
 5.6964555e+01,  3.1293963e+00,  2.9884791e+00,  2.3041979e+00,  3.1186579e+00
 5.7152483e+01,  3.1293950e+00,  2.9884800e+00,  2.3041920e+00,  3.1186656e+00
 5.7340412e+01,  3.1293941e+00,  2.9884811e+00,  2.3041863e+00,  3.1186732e+00
 5.7528341e+01,  3.1293935e+00,  2.9884824e+00,  2.3041808e+00,  3.1186805e+00
 5.7716269e+01,  3.1293932e+00,  2.9884838e+00,  2.3041755e+00,  3.1186877e+00
 5.7904198e+01,  3.1293932e+00,  2.9884854e+00,  2.3041705e+00,  3.1186947e+00
 5.8092126e+01,  3.1293936e+00,  2.9884871e+00,  2.3041656e+00,  3.1187016e+00
 5.8280054e+01,  3.1293942e+00,  2.9884889e+00,  2.3041610e+00,  3.1187083e+00
 5.8467982e+01,  3.1293951e+00,  2.9884908e+00,  2.3041565e+00,  3.1187149e+00
 5.8655910e+01,  3.1293964e+00,  2.9884927e+00,  2.3041523e+00,  3.1187213e+00
 5.8843838e+01,  3.1293979e+00,  2.9884947e+00,  2.3041483e+00,  3.1187276e+00
 5.9031766e+01,  3.1293996e+00,  2.9884967e+00,  2.3041445e+00,  3.1187337e+00
 5.9219694e+01,  3.1294016e+00,  2.9884987e+00,  2.3041409e+00,  3.1187398e+00
 5.9407622e+01,  3.1294038e+00,  2.9885007e+00,  2.3041375e+00,  3.1187458e+00
 5.9595549e+01,  3.1294062e+00,  2.9885027e+00,  2.3041343e+00,  3.1187517e+00
 5.9783477e+01,  3.1294089e+00,  2.9885047e+00,  2.3041313e+00,  3.1187576e+00
 5.9971404e+01,  3.1294117e+00,  2.9885066e+00,  2.3041285e+00,  3.1187634e+00
 6.0159332e+01,  3.1294146e+00,  2.9885084e+00,  2.3041259e+00,  3.1187692e+00
 6.0347259e+01,  3.1294177e+00,  2.9885102e+00,  2.3041234e+00,  3.1187749e+00
 6.0535186e+01,  3.1294210e+00,  2.9885120e+00,  2.3041212e+00,  3.1187807e+00
 6.0723113e+01,  3.1294243e+00,  2.9885137e+00,  2.3041191e+00,  3.1187864e+00
 6.0911041e+01,  3.1294277e+00,  2.9885153e+00,  2.3041172e+00,  3.1187922e+00
 6.1098968e+01,  3.1294312e+00,  2.9885169e+00,  2.3041155e+00,  3.1187980e+00
 6.1286894e+01,  3.1294348e+00,  2.9885185e+00,  2.3041139e+00,  3.1188038e+00
 6.1474821e+01,  3.1294384e+00,  2.9885199e+00,  2.3041125e+00,  3.1188097e+00
 6.1662748e+01,  3.1294421e+00,  2.9885214e+00,  2.3041112e+00,  3.1188157e+00
 6.1850675e+01,  3.1294457e+00,  2.9885228e+00,  2.3041100e+00,  3.1188217e+00
 6.2038602e+01,  3.1294494e+00,  2.9885242e+00,  2.3041091e+00,  3.1188277e+00
 6.2226528e+01,  3.1294531e+00,  2.9885256e+00,  2.3041082e+00,  3.1188339e+00
 6.2414455e+01,  3.1294568e+00,  2.9885270e+00,  2.3041075e+00,  3.1188401e+00
 6.2602381e+01,  3.1294604e+00,  2.9885284e+00,  2.3041069e+00,  3.1188465e+00
 6.2790308e+01,  3.1294640e+00,  2.9885298e+00,  2.3041064e+00,  3.1188529e+00
 6.2978234e+01,  3.1294676e+00,  2.9885311e+00,  2.3041060e+00,  3.1188594e+00
 6.3166160e+01,  3.1294711e+00,  2.9885325e+00,  2.3041057e+00,  3.1188661e+00
 6.3354086e+01,  3.1294746e+00,  2.9885340e+00,  2.3041056e+00,  3.1188728e+00
 6.3542012e+01,  3.1294781e+00,  2.9885354e+00,  2.3041055e+00,  3.1188796e+00
 6.3729939e+01,  3.1294815e+00,  2.9885369e+00,  2.3041056e+00,  3.1188865e+00
 6.3917865e+01,  3.1294849e+00,  2.9885384e+00,  2.3041057e+00,  3.1188935e+00
 6.4105791e+01,  3.1294882e+00,  2.9885400e+00,  2.3041059e+00,  3.1189006e+00
 6.4293716e+01,  3.1294914e+00,  2.9885416e+00,  2.3041062e+00,  3.1189078e+00
 6.4481642e+01,  3.1294947e+00,  2.9885433e+00,  2.3041065e+00,  3.1189151e+00
 6.4669568e+01,  3.1294979e+00,  2.9885450e+00,  2.3041070e+00,  3.1189224e+00
 6.4857494e+01,  3.1295010e+00,  2.9885468e+00,  2.3041075e+00,  3.1189299e+00
 6.5045419e+01,  3.1295041e+00,  2.9885487e+00,  2.3041081e+00,  3.1189373e+00
 6.5233345e+01,  3.1295072e+00,  2.9885506e+00,  2.3041087e+00,  3.1189449e+00
 6.5421271e+01,  3.1295103e+00,  2.9885526e+00,  2.3041095e+00,  3.1189524e+00
 6.5609196e+01,  3.1295133e+00,  2.9885547e+00,  2.3041102e+00,  3.1189600e+00
 6.5797122e+01,  3.1295163e+00,  2.9885568e+00,  2.3041111e+00,  3.1189677e+00
 6.5985047e+01,  3.1295193e+00,  2.9885590e+00,  2.3041120e+00,  3.1189753e+00
 6.6172972e+01,  3.1295224e+00,  2.9885613e+00,  2.3041130e+00,  3.1189830e+00
 6.6360898e+01,  3.1295254e+00,  2.9885637e+00,  2.3041140e+00,  3.1189907e+00
 6.6548823e+01,  3.1295284e+00,  2.9885662e+00,  2.3041151e+00,  3.1189983e+00
 6.6736748e+01,  3.1295314e+00,  2.9885687e+00,  2.3041162e+00,  3.1190059e+00
 6.6924673e+01,  3.1295345e+00,  2.9885713e+00,  2.3041174e+00,  3.1190135e+00
 6.7112598e+01,  3.1295376e+00,  2.9885740e+00,  2.3041187e+00,  3.1190211e+00
 6.7300523e+01,  3.1295407e+00,  2.9885768e+00,  2.3041200e+00,  3.1190286e+00
 6.7488448e+01,  3.1295438e+00,  2.9885796e+00,  2.3041214e+00,  3.1190361e+00
 6.7676373e+01,  3.1295470e+00,  2.9885825e+00,  2.3041228e+00,  3.1190435e+00
 6.7864298e+01,  3.1295502e+00,  2.9885854e+00,  2.3041243e+00,  3.1190508e+00
 6.8052223e+01,  3.1295534e+00,  2.9885884e+00,  2.3041259e+00,  3.1190581e+00
 6.8240148e+01,  3.1295567e+00,  2.9885915e+00,  2.3041275e+00,  3.1190653e+00
 6.8428073e+01,  3.1295600e+00,  2.9885946e+00,  2.3041291e+00,  3.1190724e+00
 6.8615997e+01,  3.1295634e+00,  2.9885978e+00,  2.3041309e+00,  3.1190795e+00
 6.8803922e+01,  3.1295668e+00,  2.9886010e+00,  2.3041326e+00,  3.1190864e+00
 6.8991847e+01,  3.1295702e+00,  2.9886043e+00,  2.3041345e+00,  3.1190932e+00
 6.9179771e+01,  3.1295737e+00,  2.9886075e+00,  2.3041364e+00,  3.1191000e+00
 6.9367696e+01,  3.1295772e+00,  2.9886109e+00,  2.3041383e+00,  3.1191067e+00
 6.9555620e+01,  3.1295808e+00,  2.9886142e+00,  2.3041403e+00,  3.1191133e+00
 6.9743545e+01,  3.1295845e+00,  2.9886175e+00,  2.3041424e+00,  3.1191198e+00
 6.9931469e+01,  3.1295881e+00,  2.9886209e+00,  2.3041445e+00,  3.1191262e+00
 7.0119394e+01,  3.1295919e+00,  2.9886242e+00,  2.3041466e+00,  3.1191325e+00
 7.0307318e+01,  3.1295956e+00,  2.9886276e+00,  2.3041488e+00,  3.1191387e+00
 7.0495242e+01,  3.1295994e+00,  2.9886309e+00,  2.3041511e+00,  3.1191449e+00
 7.0683167e+01,  3.1296032e+00,  2.9886342e+00,  2.3041534e+00,  3.1191509e+00
 7.0871091e+01,  3.1296071e+00,  2.9886375e+00,  2.3041558e+00,  3.1191569e+00
 7.1059015e+01,  3.1296110e+00,  2.9886408e+00,  2.3041582e+00,  3.1191629e+00
 7.1246939e+01,  3.1296149e+00,  2.9886441e+00,  2.3041607e+00,  3.1191688e+00
 7.1434864e+01,  3.1296189e+00,  2.9886473e+00,  2.3041632e+00,  3.1191746e+00
 7.1622788e+01,  3.1296228e+00,  2.9886506e+00,  2.3041657e+00,  3.1191803e+00
 7.1810712e+01,  3.1296268e+00,  2.9886537e+00,  2.3041683e+00,  3.1191861e+00
 7.1998636e+01,  3.1296308e+00,  2.9886569e+00,  2.3041710e+00,  3.1191917e+00
 7.2186560e+01,  3.1296348e+00,  2.9886600e+00,  2.3041736e+00,  3.1191974e+00
 7.2374484e+01,  3.1296388e+00,  2.9886631e+00,  2.3041763e+00,  3.1192030e+00
 7.2562408e+01,  3.1296429e+00,  2.9886661e+00,  2.3041791e+00,  3.1192086e+00
 7.2750332e+01,  3.1296469e+00,  2.9886691e+00,  2.3041819e+00,  3.1192141e+00
 7.2938256e+01,  3.1296509e+00,  2.9886721e+00,  2.3041847e+00,  3.1192197e+00
 7.3126180e+01,  3.1296549e+00,  2.9886750e+00,  2.3041875e+00,  3.1192252e+00
 7.3314104e+01,  3.1296589e+00,  2.9886779e+00,  2.3041903e+00,  3.1192307e+00
 7.3502028e+01,  3.1296628e+00,  2.9886808e+00,  2.3041932e+00,  3.1192362e+00
 7.3689952e+01,  3.1296668e+00,  2.9886836e+00,  2.3041961e+00,  3.1192417e+00
 7.3877876e+01,  3.1296707e+00,  2.9886863e+00,  2.3041990e+00,  3.1192472e+00
 7.4065799e+01,  3.1296746e+00,  2.9886891e+00,  2.3042019e+00,  3.1192527e+00
 7.4253723e+01,  3.1296785e+00,  2.9886918e+00,  2.3042049e+00,  3.1192582e+00
 7.4441647e+01,  3.1296824e+00,  2.9886945e+00,  2.3042078e+00,  3.1192637e+00
 7.4629571e+01,  3.1296862e+00,  2.9886972e+00,  2.3042108e+00,  3.1192692e+00
 7.4817494e+01,  3.1296900e+00,  2.9886998e+00,  2.3042137e+00,  3.1192747e+00
 7.5005418e+01,  3.1296937e+00,  2.9887024e+00,  2.3042167e+00,  3.1192803e+00
 7.5193342e+01,  3.1296975e+00,  2.9887050e+00,  2.3042197e+00,  3.1192858e+00
